booking_id,user_id,show_id,booking_date,total_tickets,payment_status,booking_status,ticket_price,movie_id,theatre_id,seats_booked,show_time,theatre_name
BK_808,US_3,SH_2298,"2024-03-13 8:49:36",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_809,US_2,SH_8415,"2025-09-04 7:16:53",1,Failed,Cancelled,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_810,US_3,SH_8183,"2025-04-30 17:08:35",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_811,US_1,SH_6290,"2025-10-15 22:09:38",4,Pending,Pending,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_812,US_2,SH_2142,"2024-08-07 13:36:57",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_813,US_3,SH_4534,"2025-10-20 9:32:24",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_814,US_2,SH_3161,"2025-06-11 19:56:47",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_815,US_5,SH_2869,"2025-01-23 14:17:26",3,Failed,Cancelled,500,MV_5,TH_5,3,21:45:00,INOX
BK_816,US_2,SH_2632,"2025-06-13 6:58:44",1,Pending,Pending,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_817,US_2,SH_7244,"2025-09-06 3:31:13",1,Pending,Pending,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_818,US_4,SH_8012,"2024-01-02 20:45:18",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_819,US_1,SH_8129,"2025-03-09 13:56:24",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_820,US_3,SH_4221,"2025-04-01 15:08:50",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_821,US_3,SH_8220,"2024-12-17 21:10:14",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_822,US_4,SH_8327,"2024-05-02 4:04:00",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_823,US_5,SH_7276,"2024-12-18 15:50:06",4,Completed,Successful,600,MV_3,TH_3,4,15:00:00,Cinepolis
BK_824,US_2,SH_9876,"2025-09-17 11:05:34",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_825,US_1,SH_8173,"2024-03-26 19:20:15",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_826,US_5,SH_5474,"2024-01-15 18:31:44",3,Pending,Pending,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_827,US_1,SH_1328,"2025-09-30 14:04:50",1,Pending,Pending,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_828,US_1,SH_6159,"2025-11-28 2:59:37",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_829,US_4,SH_2605,"2024-05-06 22:23:37",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_830,US_4,SH_7493,"2025-01-06 18:32:49",3,Pending,Pending,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_831,US_4,SH_7426,"2025-12-03 9:41:32",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_832,US_2,SH_9701,"2025-07-13 1:49:19",2,Pending,Pending,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_833,US_5,SH_1512,"2025-09-23 12:23:42",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_834,US_2,SH_3959,"2024-10-20 13:27:11",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_835,US_3,SH_4799,"2024-07-08 23:11:14",3,Pending,Pending,500,MV_5,TH_5,3,21:45:00,INOX
BK_836,US_2,SH_8146,"2025-02-02 19:20:33",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_837,US_3,SH_2358,"2025-09-04 8:20:43",4,Pending,Pending,450,MV_7,TH_2,4,12:30:00,"PVR Cinemas"
BK_838,US_1,SH_7640,"2024-09-17 17:37:43",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_839,US_6,SH_8100,"2024-09-29 10:21:19",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_840,US_4,SH_8190,"2025-07-04 22:50:42",3,Failed,Cancelled,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_841,US_1,SH_9753,"2025-04-25 6:08:45",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_842,US_6,SH_7906,"2024-06-11 4:49:38",1,Failed,Cancelled,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_843,US_2,SH_8436,"2025-02-10 17:58:41",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_844,US_1,SH_7487,"2024-12-29 14:42:09",4,Pending,Pending,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_845,US_4,SH_3177,"2025-02-10 0:34:39",1,Completed,Successful,500,MV_5,TH_5,1,21:45:00,INOX
BK_846,US_3,SH_2020,"2024-06-02 2:22:59",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_847,US_5,SH_9389,"2025-11-16 11:26:15",3,Pending,Pending,450,MV_7,TH_2,3,12:30:00,"PVR Cinemas"
BK_848,US_2,SH_1338,"2024-06-10 14:26:37",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_849,US_1,SH_3077,"2024-08-18 14:29:45",3,Failed,Cancelled,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_850,US_4,SH_4959,"2025-02-19 19:38:47",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_851,US_3,SH_391,"2025-05-27 11:30:50",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_852,US_2,SH_6625,"2025-09-12 19:59:37",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_853,US_4,SH_6633,"2025-03-18 10:04:11",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_854,US_1,SH_1034,"2025-06-09 21:00:47",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_855,US_2,SH_8853,"2024-03-24 14:02:08",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_856,US_1,SH_2744,"2025-11-21 11:15:31",4,Failed,Cancelled,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_857,US_2,SH_1775,"2024-04-12 8:36:15",2,Failed,Cancelled,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_858,US_1,SH_1776,"2025-08-17 8:42:45",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_859,US_6,SH_5958,"2024-07-08 6:02:28",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_860,US_2,SH_1973,"2025-09-30 15:44:30",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_861,US_4,SH_779,"2024-09-09 8:10:14",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_862,US_4,SH_2280,"2024-08-10 6:14:22",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_863,US_4,SH_5413,"2024-06-29 20:20:48",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_864,US_2,SH_350,"2024-11-29 15:37:06",2,Failed,Cancelled,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_865,US_2,SH_8008,"2024-06-03 0:43:12",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_866,US_3,SH_4695,"2025-02-13 8:15:29",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_867,US_2,SH_9292,"2024-02-07 16:44:43",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_868,US_3,SH_7276,"2025-12-05 20:16:59",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_869,US_4,SH_3412,"2024-12-14 6:32:43",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_870,US_2,SH_3076,"2024-01-12 1:43:03",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_871,US_1,SH_9629,"2024-07-27 10:08:39",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_872,US_2,SH_2347,"2024-03-23 14:54:15",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_873,US_3,SH_6534,"2024-05-24 12:52:48",2,Pending,Pending,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_874,US_4,SH_9671,"2024-04-12 3:09:31",2,Pending,Pending,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_875,US_3,SH_121,"2025-11-16 8:05:04",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_876,US_3,SH_2235,"2024-12-31 21:31:31",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_877,US_1,SH_1700,"2024-01-10 17:04:23",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_878,US_4,SH_9747,"2025-03-11 17:05:19",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_879,US_4,SH_1067,"2024-10-22 20:34:14",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_880,US_3,SH_3547,"2024-06-15 23:30:48",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_881,US_2,SH_6730,"2024-02-03 4:20:46",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_882,US_1,SH_5137,"2024-10-01 19:22:35",4,Completed,Successful,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_883,US_3,SH_252,"2025-03-21 9:20:23",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_884,US_2,SH_4069,"2024-09-09 8:44:39",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_885,US_2,SH_5914,"2025-08-22 19:07:13",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_886,US_2,SH_699,"2024-01-26 12:38:01",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_887,US_1,SH_3651,"2025-07-29 16:01:24",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_888,US_3,SH_2511,"2024-04-11 12:56:47",4,Pending,Pending,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_889,US_1,SH_9639,"2025-05-12 7:44:33",1,Completed,Successful,800,MV_9,TH_4,1,18:30:00,Cinepolis
BK_890,US_1,SH_1570,"2025-09-25 7:53:52",2,Pending,Pending,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_891,US_1,SH_4704,"2025-07-25 17:33:19",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_892,US_3,SH_8668,"2024-10-11 3:17:25",1,Pending,Pending,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_893,US_1,SH_5115,"2024-05-12 20:18:22",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_894,US_2,SH_5313,"2025-03-23 7:19:52",4,Completed,Successful,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_895,US_4,SH_5748,"2024-07-21 2:12:48",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_896,US_2,SH_8708,"2024-09-29 9:17:36",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_897,US_4,SH_7556,"2024-01-24 15:53:48",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_898,US_1,SH_3416,"2024-12-03 8:02:50",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_899,US_4,SH_6844,"2024-08-19 0:05:49",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_900,US_3,SH_9906,"2025-12-28 15:33:32",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_901,US_3,SH_3417,"2025-09-23 2:33:15",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_902,US_2,SH_7112,"2024-05-16 7:59:11",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_903,US_4,SH_5394,"2024-05-11 13:12:03",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_904,US_1,SH_1100,"2025-01-11 17:48:25",2,Pending,Pending,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_905,US_3,SH_2537,"2025-05-28 0:21:08",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_906,US_3,SH_5651,"2025-06-23 3:04:17",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_907,US_2,SH_8227,"2025-07-13 19:12:16",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_908,US_1,SH_8946,"2025-12-24 12:20:22",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_909,US_2,SH_838,"2024-05-02 4:13:24",2,Pending,Pending,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_910,US_1,SH_6105,"2025-04-15 21:01:06",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_911,US_2,SH_5030,"2025-09-13 12:34:51",4,Completed,Successful,250,MV_1,TH_1,4,09:00:00,"PVR Cinemas"
BK_912,US_3,SH_2874,"2024-11-27 3:35:04",3,Failed,Cancelled,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_913,US_2,SH_1579,"2025-02-25 11:06:47",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_914,US_2,SH_5689,"2025-01-02 15:28:41",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_915,US_3,SH_9805,"2024-08-15 0:27:05",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_916,US_1,SH_1431,"2024-12-28 0:32:40",4,Pending,Pending,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_917,US_4,SH_9255,"2025-01-25 4:22:56",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_918,US_1,SH_4533,"2025-02-11 19:12:41",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_919,US_1,SH_3407,"2024-04-26 5:15:49",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_920,US_4,SH_5328,"2025-07-08 22:48:28",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_921,US_3,SH_8369,"2024-02-06 8:57:47",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_922,US_4,SH_2659,"2025-08-02 15:30:55",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_923,US_2,SH_3615,"2025-12-14 2:46:53",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_924,US_3,SH_9228,"2025-05-31 5:49:27",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_925,US_2,SH_9773,"2025-12-03 1:06:20",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_926,US_3,SH_2803,"2025-05-16 1:40:00",3,Completed,Successful,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_927,US_1,SH_3141,"2025-11-11 3:14:28",2,Completed,Successful,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_928,US_3,SH_6842,"2024-11-24 10:14:38",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_929,US_1,SH_5142,"2025-03-25 11:19:38",3,Failed,Cancelled,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_930,US_3,SH_9706,"2025-10-16 4:45:36",3,Completed,Successful,500,MV_10,TH_5,3,21:45:00,"Wave Cinemas"
BK_931,US_2,SH_7598,"2025-08-07 2:56:15",1,Failed,Cancelled,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_932,US_3,SH_3891,"2024-01-08 20:06:47",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_933,US_1,SH_8543,"2025-11-06 19:53:15",2,Pending,Pending,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_934,US_3,SH_5866,"2024-08-31 5:54:11",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_935,US_1,SH_251,"2024-11-01 3:30:40",4,Completed,Successful,500,MV_5,TH_5,4,21:45:00,INOX
BK_936,US_2,SH_1847,"2025-10-19 21:53:17",3,Failed,Cancelled,250,MV_6,TH_1,3,09:00:00,"Miraj Cinemas"
BK_937,US_1,SH_3692,"2025-09-03 6:11:47",2,Pending,Pending,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_938,US_2,SH_2425,"2024-08-07 15:31:10",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_939,US_4,SH_3781,"2025-05-31 12:12:11",4,Failed,Cancelled,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_940,US_1,SH_2569,"2025-07-08 13:55:12",2,Failed,Cancelled,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_941,US_1,SH_975,"2024-08-08 21:54:38",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_942,US_1,SH_4133,"2024-07-18 2:12:08",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_943,US_2,SH_6284,"2025-12-21 7:21:34",2,Pending,Pending,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_944,US_1,SH_4919,"2025-07-16 6:32:32",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_945,US_3,SH_9601,"2025-05-12 1:50:59",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_946,US_1,SH_496,"2024-11-12 4:15:32",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_947,US_5,SH_6471,"2025-06-12 13:57:41",2,Pending,Pending,450,MV_7,TH_2,2,12:30:00,"PVR Cinemas"
BK_948,US_3,SH_7605,"2024-05-14 23:18:57",1,Completed,Successful,600,MV_8,TH_3,1,15:00:00,"Carnival Cinemas"
BK_949,US_1,SH_7351,"2024-07-25 0:14:05",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_950,US_2,SH_9869,"2024-01-01 0:42:50",1,Completed,Successful,500,MV_10,TH_5,1,21:45:00,"Wave Cinemas"
BK_951,US_2,SH_5680,"2025-12-10 22:45:03",2,Completed,Successful,250,MV_1,TH_1,2,09:00:00,"PVR Cinemas"
BK_952,US_1,SH_875,"2025-03-05 19:26:36",4,Pending,Pending,450,MV_2,TH_2,4,12:30:00,"Carnival Cinemas"
BK_953,US_1,SH_4067,"2024-11-10 8:42:19",2,Completed,Successful,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_954,US_3,SH_2664,"2025-02-10 1:33:14",1,Completed,Successful,800,MV_4,TH_4,1,18:30:00,"Wave Cinemas"
BK_955,US_2,SH_2233,"2025-05-03 19:12:55",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_956,US_2,SH_3860,"2025-08-24 20:04:16",2,Completed,Successful,250,MV_6,TH_1,2,09:00:00,"Miraj Cinemas"
BK_957,US_3,SH_7185,"2025-05-31 11:38:56",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_958,US_2,SH_5061,"2024-01-17 16:51:31",2,Pending,Pending,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_959,US_1,SH_3672,"2024-03-14 6:12:53",3,Completed,Successful,800,MV_9,TH_4,3,18:30:00,Cinepolis
BK_960,US_2,SH_1627,"2025-12-28 23:03:07",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_961,US_2,SH_7101,"2025-11-26 2:33:17",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_962,US_2,SH_5825,"2024-05-18 20:19:50",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_963,US_2,SH_8976,"2025-08-21 10:59:28",3,Completed,Successful,600,MV_3,TH_3,3,15:00:00,Cinepolis
BK_964,US_2,SH_9620,"2024-11-17 16:59:58",2,Completed,Successful,800,MV_4,TH_4,2,18:30:00,"Wave Cinemas"
BK_965,US_1,SH_5395,"2024-06-03 2:14:09",2,Completed,Successful,500,MV_5,TH_5,2,21:45:00,INOX
BK_966,US_2,SH_2195,"2025-10-23 21:35:32",4,Pending,Pending,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_967,US_2,SH_376,"2025-08-10 12:08:10",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_968,US_2,SH_1135,"2025-11-02 10:22:01",4,Completed,Successful,600,MV_8,TH_3,4,15:00:00,"Carnival Cinemas"
BK_969,US_2,SH_3178,"2025-05-01 4:10:18",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_970,US_2,SH_7222,"2024-06-06 22:00:28",2,Completed,Successful,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_971,US_5,SH_1025,"2025-07-19 20:34:00",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_972,US_4,SH_6033,"2025-04-30 16:36:25",2,Completed,Successful,450,MV_2,TH_2,2,12:30:00,"Carnival Cinemas"
BK_973,US_6,SH_2446,"2025-08-18 3:56:00",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_974,US_2,SH_4333,"2025-05-26 0:33:12",4,Pending,Pending,800,MV_4,TH_4,4,18:30:00,"Wave Cinemas"
BK_975,US_2,SH_5017,"2025-08-18 1:48:48",4,Failed,Cancelled,500,MV_5,TH_5,4,21:45:00,INOX
BK_976,US_4,SH_4556,"2024-06-27 21:01:03",4,Completed,Successful,250,MV_6,TH_1,4,09:00:00,"Miraj Cinemas"
BK_977,US_7,SH_6782,"2024-06-19 9:02:27",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_978,US_4,SH_2248,"2024-01-17 3:29:03",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_979,US_1,SH_5379,"2024-03-19 15:07:21",2,Completed,Successful,800,MV_9,TH_4,2,18:30:00,Cinepolis
BK_980,US_1,SH_2456,"2025-11-29 11:06:47",4,Completed,Successful,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
BK_981,US_2,SH_3021,"2024-12-26 23:36:51",3,Completed,Successful,250,MV_1,TH_1,3,09:00:00,"PVR Cinemas"
BK_982,US_2,SH_5034,"2025-04-26 0:21:52",1,Completed,Successful,450,MV_2,TH_2,1,12:30:00,"Carnival Cinemas"
BK_983,US_1,SH_4346,"2025-12-11 12:26:32",1,Completed,Successful,600,MV_3,TH_3,1,15:00:00,Cinepolis
BK_984,US_5,SH_3449,"2025-08-19 9:34:01",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_985,US_3,SH_1577,"2025-07-26 19:05:03",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_986,US_1,SH_3420,"2025-10-16 12:14:36",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_987,US_3,SH_6992,"2024-05-29 12:42:12",1,Completed,Successful,450,MV_7,TH_2,1,12:30:00,"PVR Cinemas"
BK_988,US_1,SH_7722,"2024-05-10 12:26:27",2,Completed,Successful,600,MV_8,TH_3,2,15:00:00,"Carnival Cinemas"
BK_989,US_3,SH_9324,"2024-10-09 14:53:59",4,Completed,Successful,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_990,US_1,SH_3405,"2025-11-21 3:33:06",2,Failed,Cancelled,500,MV_10,TH_5,2,21:45:00,"Wave Cinemas"
BK_991,US_1,SH_8962,"2024-08-14 5:28:00",1,Completed,Successful,250,MV_1,TH_1,1,09:00:00,"PVR Cinemas"
BK_992,US_1,SH_1391,"2025-01-22 16:23:54",3,Completed,Successful,450,MV_2,TH_2,3,12:30:00,"Carnival Cinemas"
BK_993,US_2,SH_9854,"2024-02-25 11:34:10",2,Failed,Cancelled,600,MV_3,TH_3,2,15:00:00,Cinepolis
BK_994,US_2,SH_7282,"2024-02-26 22:29:00",3,Completed,Successful,800,MV_4,TH_4,3,18:30:00,"Wave Cinemas"
BK_995,US_2,SH_3971,"2024-04-01 22:27:33",3,Completed,Successful,500,MV_5,TH_5,3,21:45:00,INOX
BK_996,US_3,SH_3285,"2025-01-05 19:19:01",1,Completed,Successful,250,MV_6,TH_1,1,09:00:00,"Miraj Cinemas"
BK_997,US_4,SH_8545,"2025-02-16 21:06:44",4,Completed,Successful,450,MV_7,TH_2,4,12:30:00,"PVR Cinemas"
BK_998,US_5,SH_3487,"2025-09-11 22:02:51",3,Completed,Successful,600,MV_8,TH_3,3,15:00:00,"Carnival Cinemas"
BK_999,US_4,SH_1481,"2025-02-25 18:59:52",4,Failed,Cancelled,800,MV_9,TH_4,4,18:30:00,Cinepolis
BK_1000,US_1,SH_6305,"2025-01-08 2:54:08",4,Pending,Pending,500,MV_10,TH_5,4,21:45:00,"Wave Cinemas"
